CEMETERY|SITECODE|PERIOD|LU_INT|E_DATE|L_DATE|CONTEXT|SEX|AGE|BONE_GP|BONES_PRESENT
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Vertebrae|Coccyx elements are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10724|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10724|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10724|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10862|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10862|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10862|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10862|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10890|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10890|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10890|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10891|MALE?|ADULT 18-25 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10891|MALE?|ADULT 18-25 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10891|MALE?|ADULT 18-25 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10894|FEMALE|ADULT 26-35 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10894|FEMALE|ADULT 26-35 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10912|FEMALE|ADULT 18-25 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10912|FEMALE|ADULT 18-25 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10912|FEMALE|ADULT 18-25 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10912|FEMALE|ADULT 18-25 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10915|MALE?|ADULT 36-45 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10957|MALE?|ADULT 26-35 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10957|MALE?|ADULT 26-35 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13017|FEMALE|ADULT 18-25 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13110|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13281|UNDETERMINABLE|ADULT 36-45 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13316|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13366|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13366|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13366|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Vertebrae|Cervical vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Vertebrae|Thoracic vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Vertebrae|Lumbar vertebrae are present
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|13367|FEMALE|ADULT 26-35 YEARS|Vertebrae|Sacral vertebrae are present
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Maxilla R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Maxilla L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Frontal R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Frontal L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Parietal R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Parietal L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Petrous Temporal R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Petrous Temporal L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Squamous Temporal R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Squamous Temporal L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Sphenoid R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Basisphenoid
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Sphenoid L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Exoccipital R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Basioccipital
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Exoccipital L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Supraoccipital
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Zygomatic R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Zygomatic L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Nasal R
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Cranial|Nasal L
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R M3
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R M2
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R M1
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R P4
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R P3
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R C
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R I2
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla R I1
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L I1
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L I2
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L C
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L P3
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L P4
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L M1
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L M2
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Permanent teeth|Maxilla L M3
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Vert. Anom Traits M:1|Exocciptal R or L are present
Medieval-Guildhall Yard|GYE92|10|OA127|1050|1140|11692|MALE?|UNCLASSIFIED ADULT|Vert. Path Traits M:1|Occipital or 1st Cervical present
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|Sternum-Body
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|Ribs (Heads Only) R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|Ribs (Heads Only) L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|C1 (atlas)
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|C2 (axis)
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|C3
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|C4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|C5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|C6
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|C7
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T1
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T2
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T3
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T6
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T7
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T8
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T9
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T10
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T11
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|T12
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|L1
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|L2
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|L3
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|L4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|L5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|S1
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|S2
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|S3
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|S4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Axial|S5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|Ribs (Heads Only) R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|Ribs (Heads Only) L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|C4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|C5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|C7
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|T1
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|T2
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|T3
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|T4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|T5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|T11
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|T12
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|L2
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|L3
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|L4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|L5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|S1
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|S2
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|S3
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|S4
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Axial|S5
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Maxilla R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Parietal R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Parietal L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Petrous Temporal R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Petrous Temporal L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Squamous Temporal R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Squamous Temporal L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Sphenoid R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Sphenoid L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Exoccipital R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Basioccipital
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Exoccipital L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Supraoccipital
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Zygomatic R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Mandible R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|10856|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Cranial|Mandible L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Cranial|Frontal R
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Cranial|Frontal L
Medieval-Guildhall Yard|GYE92|11|OA132|1140|1230|13287|FEMALE?|ADULT >46 YEARS|Cranial|Parietal R
